XCoord,YCoord,OBJECTID,UNIQUEID,TIME
18.87007790,31.28310282,1355,Hawk,2017-08-30 15:50:43.968000
18.87146501,31.28112818,1356,Hawk,2017-08-30 15:50:43.994000
18.87283580,31.27914519,1357,Hawk,2017-08-30 15:50:44.021000
18.87419092,31.27715431,1358,Hawk,2017-08-30 15:50:44.047000
18.87553113,31.27515602,1359,Hawk,2017-08-30 15:50:44.073000
19.90896487,31.91417409,1360,Hawk,2017-08-30 15:50:44.099000
20.30802798,31.19075391,1361,Hawk,2017-08-30 15:50:44.124000
20.30820782,31.18845364,1362,Hawk,2017-08-30 15:50:44.150000
20.30763104,31.19535204,1363,Hawk,2017-08-30 15:50:44.175000
20.30783572,31.19305339,1364,Hawk,2017-08-30 15:50:44.200001
20.30718269,31.19994647,1365,Hawk,2017-08-30 15:50:44.226001
20.30741321,31.19764974,1366,Hawk,2017-08-30 15:50:44.251000
20.30668121,31.20453667,1367,Hawk,2017-08-30 15:50:44.278001
20.30693858,31.20224213,1368,Hawk,2017-08-30 15:50:44.305000
20.30612503,31.20912202,1369,Hawk,2017-08-30 15:50:44.333000
20.30641013,31.20683000,1370,Hawk,2017-08-30 15:50:44.361000
19.91328228,31.91143535,1371,Hawk,2017-08-30 15:50:44.390000
20.06556417,31.40411255,1372,Hawk,2017-08-30 15:50:44.419000
20.06505443,31.40185389,1373,Hawk,2017-08-30 15:50:44.447000
20.06950592,31.41748886,1374,Hawk,2017-08-30 15:50:44.475000
20.06871909,31.41528926,1375,Hawk,2017-08-30 15:50:44.502000
20.07128527,31.42182989,1376,Hawk,2017-08-30 15:50:44.528001
20.07035955,31.41967017,1377,Hawk,2017-08-30 15:50:44.559000
20.06669178,31.40861080,1378,Hawk,2017-08-30 15:50:44.590000
20.06610851,31.40636526,1379,Hawk,2017-08-30 15:50:44.632000
20.06799192,31.41307470,1380,Hawk,2017-08-30 15:50:44.682000
20.06731701,31.41084805,1381,Hawk,2017-08-30 15:50:44.726000
18.71115069,31.46823928,1382,Hawk,2017-08-30 15:50:44.769000
19.90472250,31.91699596,1383,Hawk,2017-08-30 15:50:44.838001
20.19135729,31.98204683,1384,Hawk,2017-08-30 15:50:44.882000
19.92623082,32.26709152,1385,Hawk,2017-08-30 15:50:44.921000
19.29521437,30.93118640,1386,Hawk,2017-08-30 15:50:44.965000
19.29289511,30.93236371,1387,Hawk,2017-08-30 15:50:45.008001
18.55683647,31.31460338,1388,Hawk,2017-08-30 15:50:45.042001
19.28126842,30.93820570,1389,Hawk,2017-08-30 15:50:45.076000
19.27893770,30.93936615,1390,Hawk,2017-08-30 15:50:45.109000
19.27660542,30.94052428,1391,Hawk,2017-08-30 15:50:45.142000
19.27427168,30.94168023,1392,Hawk,2017-08-30 15:50:45.176000
19.29057369,30.93353787,1393,Hawk,2017-08-30 15:50:45.209000
19.28825021,30.93470901,1394,Hawk,2017-08-30 15:50:45.242000
19.28592478,30.93587727,1395,Hawk,2017-08-30 15:50:45.275000
19.28359749,30.93704280,1396,Hawk,2017-08-30 15:50:45.307000
19.45665184,31.50782676,1397,Hawk,2017-08-30 15:50:45.339000
20.22102430,32.18548837,1398,Hawk,2017-08-30 15:50:45.371000
19.14532390,31.44352641,1399,Hawk,2017-08-30 15:50:45.403001
20.12139930,32.30845592,1400,Hawk,2017-08-30 15:50:45.434000
18.53375448,31.37919903,1401,Hawk,2017-08-30 15:50:45.467000
18.53243638,31.33834442,1402,Hawk,2017-08-30 15:50:45.498000
20.21101435,32.10761445,1403,Hawk,2017-08-30 15:50:45.530000
19.83250149,32.15516801,1404,Hawk,2017-08-30 15:50:45.562000
20.36616089,32.01524253,1405,Hawk,2017-08-30 15:50:45.594001
18.59974646,31.30253160,1406,Hawk,2017-08-30 15:50:45.626000
18.96015084,31.44918344,1407,Hawk,2017-08-30 15:50:45.659000
20.01714832,31.07854751,1408,Hawk,2017-08-30 15:50:45.689000
20.23172519,32.16455452,1409,Hawk,2017-08-30 15:50:45.722000
19.01362248,31.44342799,1410,Hawk,2017-08-30 15:50:45.757001
19.11585825,31.44081613,1411,Hawk,2017-08-30 15:50:45.800000
20.07082515,32.26511824,1412,Hawk,2017-08-30 15:50:45.843000
20.07332873,32.26427484,1413,Hawk,2017-08-30 15:50:45.883000
20.06580673,32.26678088,1414,Hawk,2017-08-30 15:50:45.922001
20.06831794,32.26595388,1415,Hawk,2017-08-30 15:50:45.959000
20.06077091,32.26840543,1416,Hawk,2017-08-30 15:50:46.001000
20.06329117,32.26759835,1417,Hawk,2017-08-30 15:50:46.042000
20.05571504,32.26998476,1418,Hawk,2017-08-30 15:50:46.085000
20.05824564,32.26920121,1419,Hawk,2017-08-30 15:50:46.126000
20.05063666,32.27151155,1420,Hawk,2017-08-30 15:50:46.164000
20.05317880,32.27075517,1421,Hawk,2017-08-30 15:50:46.198000
18.74388799,31.33351660,1422,Hawk,2017-08-30 15:50:46.233000
18.74142750,31.33445537,1423,Hawk,2017-08-30 15:50:46.265000
18.74870699,31.33144200,1424,Hawk,2017-08-30 15:50:46.299000
18.74631228,31.33251142,1425,Hawk,2017-08-30 15:50:46.332000
20.08332948,31.87206415,1426,Hawk,2017-08-30 15:50:46.368000
20.24450079,31.96708948,1427,Hawk,2017-08-30 15:50:46.404000
19.93332268,32.27037174,1428,Hawk,2017-08-30 15:50:46.442000
20.08064206,31.87189330,1429,Hawk,2017-08-30 15:50:46.480000
19.77887029,31.62976260,1430,Hawk,2017-08-30 15:50:46.514000
20.18920528,32.23289007,1431,Hawk,2017-08-30 15:50:46.550000
19.72400009,30.73917188,1432,Hawk,2017-08-30 15:50:46.586000
19.72142667,30.73985959,1433,Hawk,2017-08-30 15:50:46.620000
19.71885426,30.74055012,1434,Hawk,2017-08-30 15:50:46.653000
19.71628285,30.74124335,1435,Hawk,2017-08-30 15:50:46.688000
19.71371238,30.74193918,1436,Hawk,2017-08-30 15:50:46.725000
19.71114283,30.74263750,1437,Hawk,2017-08-30 15:50:46.761000
19.70857417,30.74333821,1438,Hawk,2017-08-30 15:50:46.796000
19.70600635,30.74404123,1439,Hawk,2017-08-30 15:50:46.830000
19.70344044,30.74474933,1440,Hawk,2017-08-30 15:50:46.863000
19.70087749,30.74546531,1441,Hawk,2017-08-30 15:50:46.895000
19.97353137,31.73236500,1442,Hawk,2017-08-30 15:50:46.927000
20.19303681,31.51641850,1443,Hawk,2017-08-30 15:50:46.959000
19.76941792,31.62534999,1444,Hawk,2017-08-30 15:50:46.991000
19.93093265,32.26931897,1445,Hawk,2017-08-30 15:50:47.023000
20.13951555,31.87775108,1446,Hawk,2017-08-30 15:50:47.055000
19.98681156,31.74021035,1447,Hawk,2017-08-30 15:50:47.088000
20.26719870,32.29096389,1448,Hawk,2017-08-30 15:50:47.120000
20.26976541,32.29026950,1449,Hawk,2017-08-30 15:50:47.152000
19.77414729,31.62755137,1450,Hawk,2017-08-30 15:50:47.184000
20.24658715,32.29630843,1451,Hawk,2017-08-30 15:50:47.216000
20.24916319,32.29563924,1452,Hawk,2017-08-30 15:50:47.247000
20.25174014,32.29497255,1453,Hawk,2017-08-30 15:50:47.279000
20.25431862,32.29431009,1454,Hawk,2017-08-30 15:50:47.311001
20.25689759,32.29364897,1455,Hawk,2017-08-30 15:50:47.342000
20.25947605,32.29298644,1456,Hawk,2017-08-30 15:50:47.373000
20.26205303,32.29231981,1457,Hawk,2017-08-30 15:50:47.405000
20.26462757,32.29164648,1458,Hawk,2017-08-30 15:50:47.436001
20.02845071,31.76554848,1459,Hawk,2017-08-30 15:50:47.467000
20.02627502,31.76419636,1460,Hawk,2017-08-30 15:50:47.499000
20.03279678,31.76825880,1461,Hawk,2017-08-30 15:50:47.531000
20.03062463,31.76690262,1462,Hawk,2017-08-30 15:50:47.563000
20.01973736,31.76015227,1463,Hawk,2017-08-30 15:50:47.594001
20.09942866,31.87333965,1464,Hawk,2017-08-30 15:50:47.625000
20.02409757,31.76284629,1465,Hawk,2017-08-30 15:50:47.656000
20.02191834,31.76149826,1466,Hawk,2017-08-30 15:50:47.688000
19.61970962,31.56223491,1467,Hawk,2017-08-30 15:50:47.721000
19.61724696,31.56130227,1468,Hawk,2017-08-30 15:50:47.753001
20.01537006,31.75746648,1469,Hawk,2017-08-30 15:50:47.784000
20.19813347,31.50333665,1470,Hawk,2017-08-30 15:50:47.816001
19.90031476,32.19452089,1471,Hawk,2017-08-30 15:50:47.847000
19.90149452,32.19657131,1472,Hawk,2017-08-30 15:50:47.879000
19.89802500,32.19039177,1473,Hawk,2017-08-30 15:50:47.911001
19.89915844,32.19246090,1474,Hawk,2017-08-30 15:50:47.942000
19.90517526,32.20266227,1475,Hawk,2017-08-30 15:50:47.974001
18.89946141,31.23646201,1476,Hawk,2017-08-30 15:50:48.008001
19.90269804,32.19861176,1477,Hawk,2017-08-30 15:50:48.045001
19.90392466,32.20064228,1478,Hawk,2017-08-30 15:50:48.079001
20.30755696,31.93646075,1479,Hawk,2017-08-30 15:50:48.112001
20.30569119,31.93481047,1480,Hawk,2017-08-30 15:50:48.149001
19.90774741,32.20667002,1481,Hawk,2017-08-30 15:50:48.188000
18.90070642,31.23441835,1482,Hawk,2017-08-30 15:50:48.225001
19.83893970,32.03589716,1483,Hawk,2017-08-30 15:50:48.265001
19.83831633,32.03811972,1484,Hawk,2017-08-30 15:50:48.300001
20.37238405,32.03033799,1485,Hawk,2017-08-30 15:50:48.337001
18.79459201,31.46816944,1486,Hawk,2017-08-30 15:50:48.369001
20.03265640,32.27633002,1487,Hawk,2017-08-30 15:50:48.400000
20.02949039,31.71442542,1488,Hawk,2017-08-30 15:50:48.432001
19.92889923,31.90245756,1489,Hawk,2017-08-30 15:50:48.464000
19.92662530,31.90368543,1490,Hawk,2017-08-30 15:50:48.503000
19.93348526,31.90005357,1491,Hawk,2017-08-30 15:50:48.538000
19.93118604,31.90124704,1492,Hawk,2017-08-30 15:50:48.576000
19.93811946,31.89771703,1493,Hawk,2017-08-30 15:50:48.614000
19.93579656,31.89887702,1494,Hawk,2017-08-30 15:50:48.649000
19.94280613,31.89545725,1495,Hawk,2017-08-30 15:50:48.683001
19.94045469,31.89657502,1496,Hawk,2017-08-30 15:50:48.723001
19.94755643,31.89329530,1497,Hawk,2017-08-30 15:50:48.759001
19.94517361,31.89436414,1498,Hawk,2017-08-30 15:50:48.795000
20.25587092,32.09003504,1499,Hawk,2017-08-30 15:50:48.834001
20.25643076,32.08780163,1500,Hawk,2017-08-30 15:50:48.870001
20.25468496,32.09448936,1501,Hawk,2017-08-30 15:50:48.904001
20.25528868,32.09226428,1502,Hawk,2017-08-30 15:50:48.936001
20.25341091,32.09892597,1503,Hawk,2017-08-30 15:50:48.969001
20.05394140,31.31272086,1504,Hawk,2017-08-30 15:50:49.002000
19.87301568,32.09764425,1505,Hawk,2017-08-30 15:50:49.033000
19.87306709,32.09992680,1506,Hawk,2017-08-30 15:50:49.067000
19.87299158,32.09307824,1507,Hawk,2017-08-30 15:50:49.098000
19.87299028,32.09536132,1508,Hawk,2017-08-30 15:50:49.131000
19.87307307,32.08851249,1509,Hawk,2017-08-30 15:50:49.166000
18.89081197,31.25079546,1510,Hawk,2017-08-30 15:50:49.203000
19.87326139,32.08394877,1511,Hawk,2017-08-30 15:50:49.241000
19.87315347,32.08623025,1512,Hawk,2017-08-30 15:50:49.277000
19.87355826,32.07938898,1513,Hawk,2017-08-30 15:50:49.311000
19.87339608,32.08166826,1514,Hawk,2017-08-30 15:50:49.345000
20.30817395,31.29989944,1515,Hawk,2017-08-30 15:50:49.378000
20.31015371,31.29833709,1516,Hawk,2017-08-30 15:50:49.412000
20.30420583,31.30301609,1517,Hawk,2017-08-30 15:50:49.444000
20.30618624,31.30145439,1518,Hawk,2017-08-30 15:50:49.477000
20.30033065,31.30621636,1519,Hawk,2017-08-30 15:50:49.510000
20.30224825,31.30459860,1520,Hawk,2017-08-30 15:50:49.543000
20.29669903,31.30961728,1521,Hawk,2017-08-30 15:50:49.574000
20.29847295,31.30788422,1522,Hawk,2017-08-30 15:50:49.607000
20.29353746,31.31334200,1523,Hawk,2017-08-30 15:50:49.640000
20.29504233,31.31143283,1524,Hawk,2017-08-30 15:50:49.673000
20.21203573,32.20207087,1525,Hawk,2017-08-30 15:50:49.706000
20.21084891,32.20411820,1526,Hawk,2017-08-30 15:50:49.739000
20.20964079,32.20615653,1527,Hawk,2017-08-30 15:50:49.772001
20.20840946,32.20818485,1528,Hawk,2017-08-30 15:50:49.805001
20.20715182,32.21020154,1529,Hawk,2017-08-30 15:50:49.838001
20.20586608,32.21220544,1530,Hawk,2017-08-30 15:50:49.871001
20.24560621,31.96917452,1531,Hawk,2017-08-30 15:50:49.903000
19.94062894,32.27329657,1532,Hawk,2017-08-30 15:50:49.935000
18.57852184,31.30551544,1533,Hawk,2017-08-30 15:50:49.967000
19.83647781,32.04479339,1534,Hawk,2017-08-30 15:50:50
20.08885473,30.71277379,1535,Hawk,2017-08-30 15:50:50.031000
20.08633805,30.71194526,1536,Hawk,2017-08-30 15:50:50.063000
20.08380270,30.71115988,1537,Hawk,2017-08-30 15:50:50.095000
20.08125115,30.71041425,1538,Hawk,2017-08-30 15:50:50.126001
20.07868559,30.70970505,1539,Hawk,2017-08-30 15:50:50.166000
20.07610790,30.70902910,1540,Hawk,2017-08-30 15:50:50.198000
20.07351977,30.70838329,1541,Hawk,2017-08-30 15:50:50.229000
20.07092269,30.70776459,1542,Hawk,2017-08-30 15:50:50.261000
20.09382055,30.71457429,1543,Hawk,2017-08-30 15:50:50.293000
20.09134996,30.71364894,1544,Hawk,2017-08-30 15:50:50.325001
20.20915474,32.01528019,1545,Hawk,2017-08-30 15:50:50.356000
20.13438465,31.97008412,1546,Hawk,2017-08-30 15:50:50.387000
20.21071719,32.01965375,1547,Hawk,2017-08-30 15:50:50.418000
20.20995686,32.01746163,1548,Hawk,2017-08-30 15:50:50.449000
20.19972987,31.49894727,1549,Hawk,2017-08-30 15:50:50.480000
20.20051830,31.49674994,1550,Hawk,2017-08-30 15:50:50.512000
20.20741687,32.01095429,1551,Hawk,2017-08-30 15:50:50.543000
20.13179537,31.96945025,1552,Hawk,2017-08-30 15:50:50.574000
20.20286974,31.49015403,1553,Hawk,2017-08-30 15:50:50.606001
20.20365593,31.48795590,1554,Hawk,2017-08-30 15:50:50.637000
20.20130304,31.49455160,1555,Hawk,2017-08-30 15:50:50.668000
20.20208615,31.49235277,1556,Hawk,2017-08-30 15:50:50.700001
20.20605097,31.48137081,1557,Hawk,2017-08-30 15:50:50.732000
20.20686837,31.47918078,1558,Hawk,2017-08-30 15:50:50.764001
20.20444682,31.48575895,1559,Hawk,2017-08-30 15:50:50.795000
20.20524433,31.48356369,1560,Hawk,2017-08-30 15:50:50.829000
20.01120730,31.73710906,1561,Hawk,2017-08-30 15:50:50.862000
20.01266296,31.73518018,1562,Hawk,2017-08-30 15:50:50.894000
20.00833845,31.74098961,1563,Hawk,2017-08-30 15:50:50.926000
20.00976573,31.73904553,1564,Hawk,2017-08-30 15:50:50.957000
20.01711046,31.72943794,1565,Hawk,2017-08-30 15:50:50.988001
20.01861858,31.72753828,1566,Hawk,2017-08-30 15:50:51.021000
20.01413250,31.73325890,1567,Hawk,2017-08-30 15:50:51.053000
20.01561512,31.73134485,1568,Hawk,2017-08-30 15:50:51.085000
20.12398741,31.96767152,1569,Hawk,2017-08-30 15:50:51.117000
20.00552953,31.74490157,1570,Hawk,2017-08-30 15:50:51.149000
20.00692626,31.74294159,1571,Hawk,2017-08-30 15:50:51.180000
20.12137244,31.96711873,1572,Hawk,2017-08-30 15:50:51.211000
20.01181400,31.93891288,1573,Hawk,2017-08-30 15:50:51.242000
20.12919918,31.96883703,1574,Hawk,2017-08-30 15:50:51.273000
19.99859913,31.94113857,1575,Hawk,2017-08-30 15:50:51.306000
19.83769782,32.04034321,1576,Hawk,2017-08-30 15:50:51.339000
20.12659643,31.96824420,1577,Hawk,2017-08-30 15:50:51.370000
19.99597715,31.94166707,1578,Hawk,2017-08-30 15:50:51.403000
18.62056972,31.44747976,1579,Hawk,2017-08-30 15:50:51.443000
18.91359772,31.21418231,1580,Hawk,2017-08-30 15:50:51.489000
18.91225828,31.21618226,1581,Hawk,2017-08-30 15:50:51.525000
20.00386561,31.94016600,1582,Hawk,2017-08-30 15:50:51.562000
18.90574791,31.22627092,1583,Hawk,2017-08-30 15:50:51.596000
18.90447639,31.22830279,1584,Hawk,2017-08-30 15:50:51.630000
18.90321299,31.23033831,1585,Hawk,2017-08-30 15:50:51.667000
18.90195668,31.23237700,1586,Hawk,2017-08-30 15:50:51.700000
18.91093267,31.21818890,1587,Hawk,2017-08-30 15:50:51.733000
18.90961980,31.22020162,1588,Hawk,2017-08-30 15:50:51.765000
18.90831854,31.22221979,1589,Hawk,2017-08-30 15:50:51.797000
18.90702825,31.22424307,1590,Hawk,2017-08-30 15:50:51.829000
19.83356182,32.05594356,1591,Hawk,2017-08-30 15:50:51.862000
20.14685738,30.93501932,1592,Hawk,2017-08-30 15:50:51.894000
20.14572521,30.93711699,1593,Hawk,2017-08-30 15:50:51.928000
20.14461330,30.93922258,1594,Hawk,2017-08-30 15:50:51.961000
20.14351841,30.94133469,1595,Hawk,2017-08-30 15:50:51.993000
20.14243627,30.94345157,1596,Hawk,2017-08-30 15:50:52.026000
20.14136319,30.94557179,1597,Hawk,2017-08-30 15:50:52.058000
20.14029575,30.94769407,1598,Hawk,2017-08-30 15:50:52.089000
20.13923004,30.94981693,1599,Hawk,2017-08-30 15:50:52.123000
20.14920011,30.93085572,1600,Hawk,2017-08-30 15:50:52.155000
20.14801402,30.93293145,1601,Hawk,2017-08-30 15:50:52.186001
20.02476056,31.12423601,1602,Hawk,2017-08-30 15:50:52.219001
19.42077740,31.49786667,1603,Hawk,2017-08-30 15:50:52.252001
19.83412674,32.05371023,1604,Hawk,2017-08-30 15:50:52.283000
20.02512909,31.12652131,1605,Hawk,2017-08-30 15:50:52.316000
18.91484480,31.45498652,1606,Hawk,2017-08-30 15:50:52.348000
20.02549365,31.12880703,1607,Hawk,2017-08-30 15:50:52.382000
20.02585409,31.13109317,1608,Hawk,2017-08-30 15:50:52.435000
20.02325587,31.11509790,1609,Hawk,2017-08-30 15:50:52.468000
20.02363592,31.11738204,1610,Hawk,2017-08-30 15:50:52.500000
20.31529055,31.38846833,1611,Hawk,2017-08-30 15:50:52.532000
20.31716999,31.38681959,1612,Hawk,2017-08-30 15:50:52.566000
20.31901326,31.38514133,1613,Hawk,2017-08-30 15:50:52.598000
20.32082095,31.38343506,1614,Hawk,2017-08-30 15:50:52.630000
20.30739947,31.39473355,1615,Hawk,2017-08-30 15:50:52.662000
20.30942871,31.39321986,1616,Hawk,2017-08-30 15:50:52.695000
20.31142028,31.39167010,1617,Hawk,2017-08-30 15:50:52.728000
20.31337442,31.39008597,1618,Hawk,2017-08-30 15:50:52.759000
20.02863887,30.90540890,1619,Hawk,2017-08-30 15:50:52.791000
20.02777928,30.90760041,1620,Hawk,2017-08-30 15:50:52.824000
20.30322758,31.39764593,1621,Hawk,2017-08-30 15:50:52.856000
20.30533243,31.39620949,1622,Hawk,2017-08-30 15:50:52.887000
20.05766473,31.31569273,1623,Hawk,2017-08-30 15:50:52.919000
19.48878453,30.83046432,1624,Hawk,2017-08-30 15:50:52.950000
20.31128942,30.93447473,1625,Hawk,2017-08-30 15:50:52.981000
20.30922373,30.93299013,1626,Hawk,2017-08-30 15:50:53.012001
20.29859789,30.92588515,1627,Hawk,2017-08-30 15:50:53.044000
20.29641215,30.92453283,1628,Hawk,2017-08-30 15:50:53.076000
20.29420599,30.92320511,1629,Hawk,2017-08-30 15:50:53.108001
20.29197928,30.92190286,1630,Hawk,2017-08-30 15:50:53.140001
20.30713838,30.93152588,1631,Hawk,2017-08-30 15:50:53.172000
20.30503327,30.93008257,1632,Hawk,2017-08-30 15:50:53.207001
20.30290828,30.92866083,1633,Hawk,2017-08-30 15:50:53.246000
20.30076328,30.92726135,1634,Hawk,2017-08-30 15:50:53.280000
19.71937710,31.60284143,1635,Hawk,2017-08-30 15:50:53.313000
19.83528546,32.04924874,1636,Hawk,2017-08-30 15:50:53.347000
20.34201728,31.97445027,1637,Hawk,2017-08-30 15:50:53.386000
19.85142465,32.19041324,1638,Hawk,2017-08-30 15:50:53.419000
18.53130568,31.37023994,1639,Hawk,2017-08-30 15:50:53.452000
19.97630730,32.09408857,1640,Hawk,2017-08-30 15:50:53.483001
19.97563256,32.09187818,1641,Hawk,2017-08-30 15:50:53.514001
19.97499038,32.08966079,1642,Hawk,2017-08-30 15:50:53.548000
19.97438127,32.08743666,1643,Hawk,2017-08-30 15:50:53.581000
19.97380557,32.08520609,1644,Hawk,2017-08-30 15:50:53.615000
19.97326210,32.08296967,1645,Hawk,2017-08-30 15:50:53.653001
19.97275265,32.08072746,1646,Hawk,2017-08-30 15:50:53.688000
19.97227557,32.07848008,1647,Hawk,2017-08-30 15:50:53.725000
19.97182187,32.07622917,1648,Hawk,2017-08-30 15:50:53.760000
19.97138497,32.07397581,1649,Hawk,2017-08-30 15:50:53.799001
20.01022764,31.02346722,1650,Hawk,2017-08-30 15:50:53.836000
20.01040697,31.02577153,1651,Hawk,2017-08-30 15:50:53.873000
20.01059843,31.02807506,1652,Hawk,2017-08-30 15:50:53.907000
20.01080228,31.03037775,1653,Hawk,2017-08-30 15:50:53.940000
18.82807655,31.33093142,1654,Hawk,2017-08-30 15:50:53.972000
18.82630821,31.33266850,1655,Hawk,2017-08-30 15:50:54.004000
20.01148099,31.03728085,1656,Hawk,2017-08-30 15:50:54.035000
20.01172842,31.03958018,1657,Hawk,2017-08-30 15:50:54.067000
18.82094840,31.33783841,1658,Hawk,2017-08-30 15:50:54.098000
18.81914392,31.33954802,1659,Hawk,2017-08-30 15:50:54.130000
18.82453059,31.33439861,1660,Hawk,2017-08-30 15:50:54.162000
18.82274397,31.33612193,1661,Hawk,2017-08-30 15:50:54.194000
18.81367679,31.34463491,1662,Hawk,2017-08-30 15:50:54.226000
18.81183687,31.34631663,1663,Hawk,2017-08-30 15:50:54.262000
18.81733039,31.34125062,1664,Hawk,2017-08-30 15:50:54.297000
18.81550798,31.34294624,1665,Hawk,2017-08-30 15:50:54.334000
20.30922309,31.12852041,1666,Hawk,2017-08-30 15:50:54.369000
20.30929205,31.13082653,1667,Hawk,2017-08-30 15:50:54.403000
20.30935391,31.13313274,1668,Hawk,2017-08-30 15:50:54.436000
20.30940872,31.13543902,1669,Hawk,2017-08-30 15:50:54.467000
20.30888103,31.11929705,1670,Hawk,2017-08-30 15:50:54.501000
20.30897603,31.12160271,1671,Hawk,2017-08-30 15:50:54.534000
20.30906496,31.12390849,1672,Hawk,2017-08-30 15:50:54.569000
20.30914730,31.12621440,1673,Hawk,2017-08-30 15:50:54.602000
20.30945587,31.13774537,1674,Hawk,2017-08-30 15:50:54.633000
20.30949560,31.14005177,1675,Hawk,2017-08-30 15:50:54.665000
19.92193842,32.08741959,1676,Hawk,2017-08-30 15:50:54.698000
20.07229499,31.42396195,1677,Hawk,2017-08-30 15:50:54.732000
20.07339514,31.42606106,1678,Hawk,2017-08-30 15:50:54.764000
20.07459473,31.42812007,1679,Hawk,2017-08-30 15:50:54.796000
20.07590958,31.43012708,1680,Hawk,2017-08-30 15:50:54.829000
20.07734629,31.43207211,1681,Hawk,2017-08-30 15:50:54.919000
20.07891570,31.43394088,1682,Hawk,2017-08-30 15:50:54.951000
20.08063033,31.43571423,1683,Hawk,2017-08-30 15:50:54.984000
20.08249759,31.43737127,1684,Hawk,2017-08-30 15:50:55.016001
20.08451846,31.43889112,1685,Hawk,2017-08-30 15:50:55.048000
20.08668975,31.44025144,1686,Hawk,2017-08-30 15:50:55.079001
19.89938742,31.69059499,1687,Hawk,2017-08-30 15:50:55.109000
19.92244373,32.08058306,1688,Hawk,2017-08-30 15:50:55.142000
18.62661490,31.30373400,1689,Hawk,2017-08-30 15:50:55.172000
19.92154110,32.09654560,1690,Hawk,2017-08-30 15:50:55.203000
19.92160813,32.09426325,1691,Hawk,2017-08-30 15:50:55.235000
20.27864093,31.32396689,1692,Hawk,2017-08-30 15:50:55.266001
20.27771109,31.32612762,1693,Hawk,2017-08-30 15:50:55.297000
20.27675929,31.32828131,1694,Hawk,2017-08-30 15:50:55.330000
20.27578439,31.33042740,1695,Hawk,2017-08-30 15:50:55.361000
20.27478619,31.33256561,1696,Hawk,2017-08-30 15:50:55.394000
20.27376475,31.33469575,1697,Hawk,2017-08-30 15:50:55.428000
20.27271866,31.33681709,1698,Hawk,2017-08-30 15:50:55.459000
20.27164901,31.33892980,1699,Hawk,2017-08-30 15:50:55.490000
20.27057266,31.34103999,1700,Hawk,2017-08-30 15:50:55.521001
20.26950061,31.34315173,1701,Hawk,2017-08-30 15:50:55.553000
19.92180782,32.08970013,1702,Hawk,2017-08-30 15:50:55.589000
20.20428423,31.90500413,1703,Hawk,2017-08-30 15:50:55.623000
19.89711185,31.68936646,1704,Hawk,2017-08-30 15:50:55.655000
20.24337373,31.96501273,1705,Hawk,2017-08-30 15:50:55.690000
18.58373780,31.30435859,1706,Hawk,2017-08-30 15:50:55.744000
20.20133048,31.90117672,1707,Hawk,2017-08-30 15:50:55.778000
19.83300740,32.05817872,1708,Hawk,2017-08-30 15:50:55.812001
20.19983575,31.89927296,1709,Hawk,2017-08-30 15:50:55.846000
18.64033136,31.45481403,1710,Hawk,2017-08-30 15:50:55.877000
20.19832872,31.89737617,1711,Hawk,2017-08-30 15:50:55.908001
19.33526401,31.47706949,1712,Hawk,2017-08-30 15:50:55.940000
20.19680982,31.89548618,1713,Hawk,2017-08-30 15:50:55.971000
19.89483462,31.68814016,1714,Hawk,2017-08-30 15:50:56.003001
18.60637299,31.44088336,1715,Hawk,2017-08-30 15:50:56.034001
20.23988105,31.95882679,1716,Hawk,2017-08-30 15:50:56.065000
20.17054163,30.86010812,1717,Hawk,2017-08-30 15:50:56.097001
20.01099572,31.75478892,1718,Hawk,2017-08-30 15:50:56.128001
20.16784702,30.86014329,1719,Hawk,2017-08-30 15:50:56.160001
20.00442106,31.75078801,1720,Hawk,2017-08-30 15:50:56.191000
20.10296610,31.96361452,1721,Hawk,2017-08-30 15:50:56.222001
18.53085588,31.36797126,1722,Hawk,2017-08-30 15:50:56.253001
20.16515329,30.86021201,1723,Hawk,2017-08-30 15:50:56.283000
20.00661436,31.75211959,1724,Hawk,2017-08-30 15:50:56.314001
20.16246091,30.86031246,1725,Hawk,2017-08-30 15:50:56.347000
18.63985129,31.30587322,1726,Hawk,2017-08-30 15:50:56.380000
20.00002915,31.74813113,1727,Hawk,2017-08-30 15:50:56.411000
19.95882998,32.25908702,1728,Hawk,2017-08-30 15:50:56.443001
20.24106276,31.96088169,1729,Hawk,2017-08-30 15:50:56.474000
19.37688406,31.48667774,1730,Hawk,2017-08-30 15:50:56.506001
19.99563026,31.74548254,1731,Hawk,2017-08-30 15:50:56.538000
19.99783058,31.74680580,1732,Hawk,2017-08-30 15:50:56.570000
18.84818071,31.46329667,1733,Hawk,2017-08-30 15:50:56.605001
19.64670039,31.57267953,1734,Hawk,2017-08-30 15:50:56.642000
18.85352374,31.46269173,1735,Hawk,2017-08-30 15:50:56.679001
18.85619434,31.46238347,1736,Hawk,2017-08-30 15:50:56.716001
18.83748683,31.46445497,1737,Hawk,2017-08-30 15:50:56.752001
18.84016133,31.46417230,1738,Hawk,2017-08-30 15:50:56.833000
18.84283513,31.46388491,1739,Hawk,2017-08-30 15:50:56.892000
19.64914508,31.57364576,1740,Hawk,2017-08-30 15:50:56.946000
20.03052441,31.93690280,1741,Hawk,2017-08-30 15:50:57
20.36975467,32.18392366,1742,Hawk,2017-08-30 15:50:57.059000
