XCoord,YCoord,OBJECTID,UNIQUEID,TIME
18.81481101,31.31069957,1461,Honey Badger ,2017-08-30 16:54:01.209000
18.81620895,31.30939974,1462,Honey Badger ,2017-08-30 16:54:01.225000
18.81202112,31.31330387,1463,Honey Badger ,2017-08-30 16:54:01.256000
18.81341506,31.31200094,1464,Honey Badger ,2017-08-30 16:54:01.272000
20.02314347,32.15864267,1465,Honey Badger ,2017-08-30 16:54:01.287000
20.13524150,31.89648471,1466,Honey Badger ,2017-08-30 16:54:01.319000
20.13331925,31.89584157,1467,Honey Badger ,2017-08-30 16:54:01.350000
20.02155277,32.15752642,1468,Honey Badger ,2017-08-30 16:54:01.366000
20.14668027,31.90054017,1469,Honey Badger ,2017-08-30 16:54:01.397000
20.14478569,31.89984038,1470,Honey Badger ,2017-08-30 16:54:01.428000
20.15045414,31.90196915,1471,Honey Badger ,2017-08-30 16:54:01.444000
20.14856980,31.90124973,1472,Honey Badger ,2017-08-30 16:54:01.459000
20.13907294,31.89779870,1473,Honey Badger ,2017-08-30 16:54:01.475000
20.02634375,32.16085569,1474,Honey Badger ,2017-08-30 16:54:01.491000
20.14288620,31.89915026,1475,Honey Badger ,2017-08-30 16:54:01.506000
20.14098190,31.89846974,1476,Honey Badger ,2017-08-30 16:54:01.538000
20.02474061,32.15975229,1477,Honey Badger ,2017-08-30 16:54:01.553000
20.02956612,32.16304557,1478,Honey Badger ,2017-08-30 16:54:01.569000
20.02795240,32.16195331,1479,Honey Badger ,2017-08-30 16:54:01.584000
19.98861588,32.05706390,1480,Honey Badger ,2017-08-30 16:54:01.600000
19.98896345,32.05879000,1481,Honey Badger ,2017-08-30 16:54:01.616000
19.98750569,32.05012362,1482,Honey Badger ,2017-08-30 16:54:01.647000
19.98774304,32.05186321,1483,Honey Badger ,2017-08-30 16:54:01.663000
19.98800659,32.05360006,1484,Honey Badger ,2017-08-30 16:54:01.678000
19.98829723,32.05533377,1485,Honey Badger ,2017-08-30 16:54:01.694000
19.98680097,32.04314462,1486,Honey Badger ,2017-08-30 16:54:01.709000
19.98694211,32.04489186,1487,Honey Badger ,2017-08-30 16:54:01.756000
19.98710607,32.04663762,1488,Honey Badger ,2017-08-30 16:54:01.772001
19.98729365,32.04838165,1489,Honey Badger ,2017-08-30 16:54:01.788000
20.31377955,31.42052821,1490,Honey Badger ,2017-08-30 16:54:01.819000
20.31254448,31.42194166,1491,Honey Badger ,2017-08-30 16:54:01.834000
20.31130554,31.42335263,1492,Honey Badger ,2017-08-30 16:54:01.850000
20.31006281,31.42476114,1493,Honey Badger ,2017-08-30 16:54:01.866000
20.30881635,31.42616723,1494,Honey Badger ,2017-08-30 16:54:01.881000
20.30756624,31.42757094,1495,Honey Badger ,2017-08-30 16:54:01.897001
19.92855862,32.08716063,1496,Honey Badger ,2017-08-30 16:54:01.913000
20.30631255,31.42897229,1497,Honey Badger ,2017-08-30 16:54:01.928000
20.30505534,31.43037134,1498,Honey Badger ,2017-08-30 16:54:01.959000
19.92731573,32.08855897,1499,Honey Badger ,2017-08-30 16:54:01.975000
19.48767673,31.77649937,1500,Honey Badger ,2017-08-30 16:54:01.991000
19.48591650,31.77557965,1501,Honey Badger ,2017-08-30 16:54:02.006000
19.49120168,31.77833256,1502,Honey Badger ,2017-08-30 16:54:02.022001
19.48943844,31.77741703,1503,Honey Badger ,2017-08-30 16:54:02.038000
19.48064401,31.77280913,1504,Honey Badger ,2017-08-30 16:54:02.069000
19.47888904,31.77188214,1505,Honey Badger ,2017-08-30 16:54:02.084000
19.48415768,31.77465798,1506,Honey Badger ,2017-08-30 16:54:02.100001
19.48240020,31.77373444,1507,Honey Badger ,2017-08-30 16:54:02.116001
19.47713523,31.77095355,1508,Honey Badger ,2017-08-30 16:54:02.131000
19.47538251,31.77002347,1509,Honey Badger ,2017-08-30 16:54:02.147000
19.02702364,31.57629362,1510,Honey Badger ,2017-08-30 16:54:02.163000
19.02900251,31.57679974,1511,Honey Badger ,2017-08-30 16:54:02.178001
19.03097969,31.57731067,1512,Honey Badger ,2017-08-30 16:54:02.209000
19.03295515,31.57782635,1513,Honey Badger ,2017-08-30 16:54:02.225001
19.01909119,31.57431802,1514,Honey Badger ,2017-08-30 16:54:02.241000
19.02107684,31.57480451,1515,Honey Badger ,2017-08-30 16:54:02.256001
19.02306080,31.57529596,1516,Honey Badger ,2017-08-30 16:54:02.272000
19.02504307,31.57579235,1517,Honey Badger ,2017-08-30 16:54:02.288000
19.01511484,31.57336012,1518,Honey Badger ,2017-08-30 16:54:02.303001
19.01710385,31.57383654,1519,Honey Badger ,2017-08-30 16:54:02.335000
19.93366927,32.08165818,1520,Honey Badger ,2017-08-30 16:54:02.350000
20.28621287,30.67685152,1521,Honey Badger ,2017-08-30 16:54:02.366000
20.39610226,30.84219542,1522,Honey Badger ,2017-08-30 16:54:02.381001
20.39808459,30.84269550,1523,Honey Badger ,2017-08-30 16:54:02.397000
20.40006261,30.84320798,1524,Honey Badger ,2017-08-30 16:54:02.428001
20.40203615,30.84373302,1525,Honey Badger ,2017-08-30 16:54:02.444000
20.40400505,30.84427078,1526,Honey Badger ,2017-08-30 16:54:02.460000
20.40596909,30.84482145,1527,Honey Badger ,2017-08-30 16:54:02.475000
20.40792810,30.84538520,1528,Honey Badger ,2017-08-30 16:54:02.491000
20.40988185,30.84596223,1529,Honey Badger ,2017-08-30 16:54:02.506001
20.41183026,30.84655239,1530,Honey Badger ,2017-08-30 16:54:02.538000
20.41377487,30.84715176,1531,Honey Badger ,2017-08-30 16:54:02.553000
20.21259216,32.28253753,1532,Honey Badger ,2017-08-30 16:54:02.569000
20.21077827,32.28337387,1533,Honey Badger ,2017-08-30 16:54:02.585000
20.20525993,32.28575941,1534,Honey Badger ,2017-08-30 16:54:02.600000
20.20339446,32.28651024,1535,Honey Badger ,2017-08-30 16:54:02.631001
20.20895164,32.28419012,1536,Honey Badger ,2017-08-30 16:54:02.647000
20.20711220,32.28498556,1537,Honey Badger ,2017-08-30 16:54:02.663000
20.19771167,32.28860119,1538,Honey Badger ,2017-08-30 16:54:02.678000
20.19579117,32.28924526,1539,Honey Badger ,2017-08-30 16:54:02.694000
20.20151417,32.28723415,1540,Honey Badger ,2017-08-30 16:54:02.710000
20.19961961,32.28793098,1541,Honey Badger ,2017-08-30 16:54:02.725000
20.21354553,31.01353721,1542,Honey Badger ,2017-08-30 16:54:02.741000
20.27465858,32.16706128,1543,Honey Badger ,2017-08-30 16:54:02.772001
20.20907856,32.22873973,1544,Honey Badger ,2017-08-30 16:54:02.788000
20.27643137,32.16390176,1545,Honey Badger ,2017-08-30 16:54:02.803000
20.27726450,32.16230124,1546,Honey Badger ,2017-08-30 16:54:02.819000
20.20321227,32.23593272,1547,Honey Badger ,2017-08-30 16:54:02.835000
20.20438664,32.23449481,1548,Honey Badger ,2017-08-30 16:54:02.850000
20.27953153,32.15741839,1549,Honey Badger ,2017-08-30 16:54:02.866000
20.20203434,32.23736851,1550,Honey Badger ,2017-08-30 16:54:02.881000
20.28082821,32.15409706,1551,Honey Badger ,2017-08-30 16:54:02.913000
20.28140421,32.15241721,1552,Honey Badger ,2017-08-30 16:54:02.928000
20.18071723,31.09415745,1553,Honey Badger ,2017-08-30 16:54:02.944000
20.21025809,32.22730474,1554,Honey Badger ,2017-08-30 16:54:02.960000
20.21144365,32.22587328,1555,Honey Badger ,2017-08-30 16:54:02.975000
20.18237126,31.09521769,1556,Honey Badger ,2017-08-30 16:54:02.991000
20.17105828,31.08750575,1557,Honey Badger ,2017-08-30 16:54:03.007000
20.17263292,31.08865129,1558,Honey Badger ,2017-08-30 16:54:03.038000
18.98210831,31.18252741,1559,Honey Badger ,2017-08-30 16:54:03.053000
18.98040149,31.18352350,1560,Honey Badger ,2017-08-30 16:54:03.069000
18.98552939,31.18054455,1561,Honey Badger ,2017-08-30 16:54:03.085000
18.98381763,31.18153444,1562,Honey Badger ,2017-08-30 16:54:03.100000
18.98896013,31.17857391,1563,Honey Badger ,2017-08-30 16:54:03.116000
18.98724357,31.17955772,1564,Honey Badger ,2017-08-30 16:54:03.132000
18.99240022,31.17661520,1565,Honey Badger ,2017-08-30 16:54:03.147000
18.99067903,31.17759308,1566,Honey Badger ,2017-08-30 16:54:03.163000
18.99584937,31.17466814,1567,Honey Badger ,2017-08-30 16:54:03.194000
18.99412368,31.17564023,1568,Honey Badger ,2017-08-30 16:54:03.210000
20.45077981,31.19045804,1569,Honey Badger ,2017-08-30 16:54:03.225000
20.45115733,31.18872032,1570,Honey Badger ,2017-08-30 16:54:03.241000
20.44996896,31.19392414,1571,Honey Badger ,2017-08-30 16:54:03.257000
20.45038357,31.19219268,1572,Honey Badger ,2017-08-30 16:54:03.272000
19.44963456,30.90148927,1573,Honey Badger ,2017-08-30 16:54:03.288000
19.44823009,30.90278953,1574,Honey Badger ,2017-08-30 16:54:03.303000
19.09527001,31.59660396,1575,Honey Badger ,2017-08-30 16:54:03.335000
19.09334867,31.59595679,1576,Honey Badger ,2017-08-30 16:54:03.350000
19.09910784,31.59790870,1577,Honey Badger ,2017-08-30 16:54:03.366000
19.09718974,31.59725461,1578,Honey Badger ,2017-08-30 16:54:03.382000
19.10293923,31.59922709,1579,Honey Badger ,2017-08-30 16:54:03.397000
19.10102434,31.59856621,1580,Honey Badger ,2017-08-30 16:54:03.413000
19.10676425,31.60055882,1581,Honey Badger ,2017-08-30 16:54:03.444000
19.10485253,31.59989131,1582,Honey Badger ,2017-08-30 16:54:03.460000
19.11058294,31.60190363,1583,Honey Badger ,2017-08-30 16:54:03.475000
19.10867438,31.60122961,1584,Honey Badger ,2017-08-30 16:54:03.491000
20.44213233,30.97989575,1585,Honey Badger ,2017-08-30 16:54:03.507000
20.44268556,30.97818904,1586,Honey Badger ,2017-08-30 16:54:03.522000
20.44524779,30.96960873,1587,Honey Badger ,2017-08-30 16:54:03.553000
20.44572010,30.96788405,1588,Honey Badger ,2017-08-30 16:54:03.569000
20.44617921,30.96615671,1589,Honey Badger ,2017-08-30 16:54:03.585000
20.44662520,30.96442682,1590,Honey Badger ,2017-08-30 16:54:03.600000
20.44322506,30.97647906,1591,Honey Badger ,2017-08-30 16:54:03.616000
20.44375094,30.97476593,1592,Honey Badger ,2017-08-30 16:54:03.632000
20.44426329,30.97304977,1593,Honey Badger ,2017-08-30 16:54:03.663000
20.44476221,30.97133067,1594,Honey Badger ,2017-08-30 16:54:03.678000
20.23976548,31.11854333,1595,Honey Badger ,2017-08-30 16:54:03.694000
20.24178912,31.11890011,1596,Honey Badger ,2017-08-30 16:54:03.710000
20.24381834,31.11923284,1597,Honey Badger ,2017-08-30 16:54:03.725000
20.24585268,31.11954183,1598,Honey Badger ,2017-08-30 16:54:03.757000
20.24789170,31.11982733,1599,Honey Badger ,2017-08-30 16:54:03.772000
20.24993497,31.12008958,1600,Honey Badger ,2017-08-30 16:54:03.788000
20.25198211,31.12032875,1601,Honey Badger ,2017-08-30 16:54:03.803000
20.25403272,31.12054496,1602,Honey Badger ,2017-08-30 16:54:03.819000
20.25608645,31.12073829,1603,Honey Badger ,2017-08-30 16:54:03.835000
20.25814294,31.12090879,1604,Honey Badger ,2017-08-30 16:54:03.866000
19.71982957,30.71102275,1605,Honey Badger ,2017-08-30 16:54:03.882000
20.01103731,32.01188192,1606,Honey Badger ,2017-08-30 16:54:03.897000
20.01296495,32.01125135,1607,Honey Badger ,2017-08-30 16:54:03.913000
20.01879916,32.00947708,1608,Honey Badger ,2017-08-30 16:54:03.929000
20.02075800,32.00891986,1609,Honey Badger ,2017-08-30 16:54:03.960000
20.01490179,32.01064138,1610,Honey Badger ,2017-08-30 16:54:03.975000
20.01684683,32.01005045,1611,Honey Badger ,2017-08-30 16:54:03.991000
20.02666667,32.00733215,1612,Honey Badger ,2017-08-30 16:54:04.007000
20.02864498,32.00682679,1613,Honey Badger ,2017-08-30 16:54:04.022000
20.02272262,32.00837748,1614,Honey Badger ,2017-08-30 16:54:04.038000
20.02469237,32.00784865,1615,Honey Badger ,2017-08-30 16:54:04.069000
20.19804805,32.01971914,1616,Honey Badger ,2017-08-30 16:54:04.085000
18.78999155,31.33435864,1617,Honey Badger ,2017-08-30 16:54:04.100000
18.79135326,31.33303138,1618,Honey Badger ,2017-08-30 16:54:04.116000
20.10838047,31.64096482,1619,Honey Badger ,2017-08-30 16:54:04.132000
20.10731072,31.64246968,1620,Honey Badger ,2017-08-30 16:54:04.163000
20.10205962,31.65004316,1621,Honey Badger ,2017-08-30 16:54:04.179000
20.10102949,31.65156778,1622,Honey Badger ,2017-08-30 16:54:04.194000
18.78727418,31.33701765,1623,Honey Badger ,2017-08-30 16:54:04.210000
18.78863185,31.33568740,1624,Honey Badger ,2017-08-30 16:54:04.225000
20.10000626,31.65309573,1625,Honey Badger ,2017-08-30 16:54:04.241000
20.09898999,31.65462702,1626,Honey Badger ,2017-08-30 16:54:04.272000
18.79545055,31.32905858,1627,Honey Badger ,2017-08-30 16:54:04.288000
18.79682036,31.32773732,1628,Honey Badger ,2017-08-30 16:54:04.304001
20.09611657,31.88524021,1629,Honey Badger ,2017-08-30 16:54:04.319000
20.09412917,31.88476054,1630,Honey Badger ,2017-08-30 16:54:04.335000
18.40839219,31.62355697,1631,Honey Badger ,2017-08-30 16:54:04.366000
20.10404096,31.88723229,1632,Honey Badger ,2017-08-30 16:54:04.382000
20.10206379,31.88672306,1633,Honey Badger ,2017-08-30 16:54:04.397000
20.10008395,31.88622137,1634,Honey Badger ,2017-08-30 16:54:04.413000
20.09810152,31.88572712,1635,Honey Badger ,2017-08-30 16:54:04.429001
20.11192130,31.88934649,1636,Honey Badger ,2017-08-30 16:54:04.444000
20.10995563,31.88880615,1637,Honey Badger ,2017-08-30 16:54:04.460000
20.10798696,31.88827373,1638,Honey Badger ,2017-08-30 16:54:04.475000
20.10601537,31.88774914,1639,Honey Badger ,2017-08-30 16:54:04.507000
19.51645724,30.84102012,1640,Honey Badger ,2017-08-30 16:54:04.522000
18.40107385,31.62682646,1641,Honey Badger ,2017-08-30 16:54:04.538000
18.39741141,31.62845588,1642,Honey Badger ,2017-08-30 16:54:04.554001
20.00019123,32.08685092,1643,Honey Badger ,2017-08-30 16:54:04.569000
20.00120945,32.08837404,1644,Honey Badger ,2017-08-30 16:54:04.585000
19.99828268,32.08374599,1645,Honey Badger ,2017-08-30 16:54:04.600000
19.99921572,32.08530783,1646,Honey Badger ,2017-08-30 16:54:04.616000
19.75049007,30.69629326,1647,Honey Badger ,2017-08-30 16:54:04.647000
19.75231575,30.69546144,1648,Honey Badger ,2017-08-30 16:54:04.663000
19.74684632,30.69796914,1649,Honey Badger ,2017-08-30 16:54:04.679000
19.74866693,30.69712917,1650,Honey Badger ,2017-08-30 16:54:04.694000
19.75414397,30.69463377,1651,Honey Badger ,2017-08-30 16:54:04.710000
19.75597477,30.69381030,1652,Honey Badger ,2017-08-30 16:54:04.725000
20.54868673,31.05108024,1653,Honey Badger ,2017-08-30 16:54:04.741000
20.00227050,32.08987599,1654,Honey Badger ,2017-08-30 16:54:04.757001
20.00337440,32.09135560,1655,Honey Badger ,2017-08-30 16:54:04.788000
20.54833914,31.05282506,1656,Honey Badger ,2017-08-30 16:54:04.804000
20.54932580,31.04758269,1657,Honey Badger ,2017-08-30 16:54:04.851000
20.54901556,31.04933273,1658,Honey Badger ,2017-08-30 16:54:04.866000
20.26527047,31.19228212,1659,Honey Badger ,2017-08-30 16:54:04.882000
19.72949910,31.84737998,1660,Honey Badger ,2017-08-30 16:54:04.897001
20.39655969,31.06670318,1661,Honey Badger ,2017-08-30 16:54:04.913000
19.59456359,31.82204732,1662,Honey Badger ,2017-08-30 16:54:04.944000
19.59261368,31.82146684,1663,Honey Badger ,2017-08-30 16:54:04.960000
19.59066692,31.82087878,1664,Honey Badger ,2017-08-30 16:54:04.976000
19.58872338,31.82028307,1665,Honey Badger ,2017-08-30 16:54:04.991000
19.60239319,31.82429499,1666,Honey Badger ,2017-08-30 16:54:05.007000
19.60043144,31.82374407,1667,Honey Badger ,2017-08-30 16:54:05.022001
19.59847254,31.82318587,1668,Honey Badger ,2017-08-30 16:54:05.038001
19.59651657,31.82262031,1669,Honey Badger ,2017-08-30 16:54:05.069000
19.58678313,31.81967965,1670,Honey Badger ,2017-08-30 16:54:05.085000
20.25605678,32.19008372,1671,Honey Badger ,2017-08-30 16:54:05.101001
20.25743862,32.18878383,1672,Honey Badger ,2017-08-30 16:54:05.116001
20.25320160,32.19261137,1673,Honey Badger ,2017-08-30 16:54:05.132000
20.25464464,32.19136005,1674,Honey Badger ,2017-08-30 16:54:05.163001
18.98306829,31.56645869,1675,Honey Badger ,2017-08-30 16:54:05.179000
18.98508311,31.56684857,1676,Honey Badger ,2017-08-30 16:54:05.194000
20.41055590,30.77284621,1677,Honey Badger ,2017-08-30 16:54:05.210000
18.98105196,31.56607457,1678,Honey Badger ,2017-08-30 16:54:05.226001
18.99111828,31.56805240,1679,Honey Badger ,2017-08-30 16:54:05.241001
18.99312687,31.56846492,1680,Honey Badger ,2017-08-30 16:54:05.273000
18.98709639,31.56724418,1681,Honey Badger ,2017-08-30 16:54:05.288000
18.98910811,31.56764547,1682,Honey Badger ,2017-08-30 16:54:05.304001
20.40412721,30.76373958,1683,Honey Badger ,2017-08-30 16:54:05.319000
20.40523114,30.76524030,1684,Honey Badger ,2017-08-30 16:54:05.335000
20.40187947,30.76076006,1685,Honey Badger ,2017-08-30 16:54:05.351001
20.40301003,30.76224611,1686,Honey Badger ,2017-08-30 16:54:05.382000
20.40846454,30.76978405,1687,Honey Badger ,2017-08-30 16:54:05.398000
20.40951658,30.77131194,1688,Honey Badger ,2017-08-30 16:54:05.413000
20.40632193,30.76674806,1689,Honey Badger ,2017-08-30 16:54:05.429001
20.40739969,30.76826270,1690,Honey Badger ,2017-08-30 16:54:05.444001
20.54107561,31.07861694,1691,Honey Badger ,2017-08-30 16:54:05.460000
20.54046759,31.08030811,1692,Honey Badger ,2017-08-30 16:54:05.476001
20.53984328,31.08199490,1693,Honey Badger ,2017-08-30 16:54:05.491000
20.53920239,31.08367709,1694,Honey Badger ,2017-08-30 16:54:05.523000
20.53854460,31.08535446,1695,Honey Badger ,2017-08-30 16:54:05.538000
20.53786961,31.08702677,1696,Honey Badger ,2017-08-30 16:54:05.554001
20.53717706,31.08869379,1697,Honey Badger ,2017-08-30 16:54:05.569000
20.53646659,31.09035523,1698,Honey Badger ,2017-08-30 16:54:05.585000
20.53573782,31.09201083,1699,Honey Badger ,2017-08-30 16:54:05.601001
20.53499037,31.09366027,1700,Honey Badger ,2017-08-30 16:54:05.616000
20.22108932,32.17677287,1701,Honey Badger ,2017-08-30 16:54:05.648000
20.21903120,32.17692626,1702,Honey Badger ,2017-08-30 16:54:05.663000
20.21696957,32.17704097,1703,Honey Badger ,2017-08-30 16:54:05.679001
20.21490553,32.17711900,1704,Honey Badger ,2017-08-30 16:54:05.694000
20.21284007,32.17716223,1705,Honey Badger ,2017-08-30 16:54:05.710000
20.21077401,32.17717245,1706,Honey Badger ,2017-08-30 16:54:05.726001
20.20870806,32.17715136,1707,Honey Badger ,2017-08-30 16:54:05.741000
20.20664283,32.17710057,1708,Honey Badger ,2017-08-30 16:54:05.773000
20.20457884,32.17702157,1709,Honey Badger ,2017-08-30 16:54:05.788000
20.20251651,32.17691581,1710,Honey Badger ,2017-08-30 16:54:05.804001
20.44987505,30.86033992,1711,Honey Badger ,2017-08-30 16:54:05.820000
20.45171579,30.86114542,1712,Honey Badger ,2017-08-30 16:54:05.835000
20.43868358,30.85576474,1713,Honey Badger ,2017-08-30 16:54:05.851001
20.44056485,30.85649803,1714,Honey Badger ,2017-08-30 16:54:05.866000
20.43490386,30.85433107,1715,Honey Badger ,2017-08-30 16:54:05.882001
20.43679650,30.85504251,1716,Honey Badger ,2017-08-30 16:54:05.913000
20.44617134,30.85876694,1717,Honey Badger ,2017-08-30 16:54:05.929001
20.08685748,32.00919677,1718,Honey Badger ,2017-08-30 16:54:05.945001
20.44244008,30.85724265,1719,Honey Badger ,2017-08-30 16:54:05.960000
20.09095084,32.00871739,1720,Honey Badger ,2017-08-30 16:54:05.976001
20.16999750,32.29547684,1721,Honey Badger ,2017-08-30 16:54:05.991000
20.16796930,32.29580990,1722,Honey Badger ,2017-08-30 16:54:06.007000
20.16593701,32.29612461,1723,Honey Badger ,2017-08-30 16:54:06.038000
20.16390095,32.29642146,1724,Honey Badger ,2017-08-30 16:54:06.054000
20.16186146,32.29670092,1725,Honey Badger ,2017-08-30 16:54:06.070000
20.15981882,32.29696345,1726,Honey Badger ,2017-08-30 16:54:06.085000
20.15777331,32.29720951,1727,Honey Badger ,2017-08-30 16:54:06.101000
20.15572519,32.29743954,1728,Honey Badger ,2017-08-30 16:54:06.132000
20.17404014,32.29475372,1729,Honey Badger ,2017-08-30 16:54:06.148000
20.17202124,32.29512495,1730,Honey Badger ,2017-08-30 16:54:06.163000
20.32303966,32.08994198,1731,Honey Badger ,2017-08-30 16:54:06.195000
20.32329993,32.09167846,1732,Honey Badger ,2017-08-30 16:54:06.210000
20.32465443,32.10387509,1733,Honey Badger ,2017-08-30 16:54:06.226000
20.32478172,32.10562193,1734,Honey Badger ,2017-08-30 16:54:06.241000
20.32435034,32.10038418,1735,Honey Badger ,2017-08-30 16:54:06.257000
20.32451064,32.10212914,1736,Honey Badger ,2017-08-30 16:54:06.288000
20.32398010,32.09689773,1737,Honey Badger ,2017-08-30 16:54:06.304000
20.32417350,32.09864034,1738,Honey Badger ,2017-08-30 16:54:06.320000
20.32354337,32.09341667,1739,Honey Badger ,2017-08-30 16:54:06.351000
20.32377007,32.09515647,1740,Honey Badger ,2017-08-30 16:54:06.382000
19.92324102,32.09160332,1741,Honey Badger ,2017-08-30 16:54:06.398000
19.92203079,32.09302200,1742,Honey Badger ,2017-08-30 16:54:06.413000
19.92572896,32.08880820,1743,Honey Badger ,2017-08-30 16:54:06.445000
19.92447406,32.09019879,1744,Honey Badger ,2017-08-30 16:54:06.460000
19.92830084,32.08606807,1745,Honey Badger ,2017-08-30 16:54:06.476000
19.92700483,32.08743136,1746,Honey Badger ,2017-08-30 16:54:06.491000
19.93095008,32.08338126,1747,Honey Badger ,2017-08-30 16:54:06.507000
19.92961618,32.08471811,1748,Honey Badger ,2017-08-30 16:54:06.523000
19.92084435,32.09445500,1749,Honey Badger ,2017-08-30 16:54:06.554000
19.91968274,32.09590251,1750,Honey Badger ,2017-08-30 16:54:06.570000
19.40415333,30.94265288,1751,Honey Badger ,2017-08-30 16:54:06.585000
19.40270221,30.94391431,1752,Honey Badger ,2017-08-30 16:54:06.601000
19.40124853,30.94517356,1753,Honey Badger ,2017-08-30 16:54:06.616000
19.39979222,30.94643055,1754,Honey Badger ,2017-08-30 16:54:06.648000
19.39833322,30.94768523,1755,Honey Badger ,2017-08-30 16:54:06.663000
19.39687146,30.94893753,1756,Honey Badger ,2017-08-30 16:54:06.679000
19.39540687,30.95018738,1757,Honey Badger ,2017-08-30 16:54:06.695000
19.39393940,30.95143472,1758,Honey Badger ,2017-08-30 16:54:06.710000
19.40704813,30.94012368,1759,Honey Badger ,2017-08-30 16:54:06.726000
19.40560194,30.94138931,1760,Honey Badger ,2017-08-30 16:54:06.757000
20.28153896,32.11949877,1761,Honey Badger ,2017-08-30 16:54:06.773000
20.28110989,32.11778703,1762,Honey Badger ,2017-08-30 16:54:06.788000
20.28340197,32.12987328,1763,Honey Badger ,2017-08-30 16:54:06.804000
20.28318473,32.12813330,1764,Honey Badger ,2017-08-30 16:54:06.820000
20.28370800,32.13336271,1765,Honey Badger ,2017-08-30 16:54:06.835000
20.28357719,32.13161662,1766,Honey Badger ,2017-08-30 16:54:06.851000
20.28230189,32.12293816,1767,Honey Badger ,2017-08-30 16:54:06.867000
20.28193678,32.12121588,1768,Honey Badger ,2017-08-30 16:54:06.898000
20.28292765,32.12639719,1769,Honey Badger ,2017-08-30 16:54:06.913000
20.28263275,32.12466536,1770,Honey Badger ,2017-08-30 16:54:06.929000
19.03077683,31.15577598,1771,Honey Badger ,2017-08-30 16:54:06.945000
19.02901388,31.15669801,1772,Honey Badger ,2017-08-30 16:54:06.960000
19.02022301,31.16134126,1773,Honey Badger ,2017-08-30 16:54:06.976000
19.01846983,31.16227679,1774,Honey Badger ,2017-08-30 16:54:06.992000
19.01671840,31.16321469,1775,Honey Badger ,2017-08-30 16:54:07.007000
19.01496875,31.16415501,1776,Honey Badger ,2017-08-30 16:54:07.023000
19.02725248,31.15762220,1777,Honey Badger ,2017-08-30 16:54:07.054000
19.02549266,31.15854858,1778,Honey Badger ,2017-08-30 16:54:07.070000
19.02373445,31.15947719,1779,Honey Badger ,2017-08-30 16:54:07.085000
19.02197789,31.16040807,1780,Honey Badger ,2017-08-30 16:54:07.101001
20.19428845,31.10222993,1781,Honey Badger ,2017-08-30 16:54:07.117000
18.89614130,31.24039596,1782,Honey Badger ,2017-08-30 16:54:07.132000
20.26520368,30.83421155,1783,Honey Badger ,2017-08-30 16:54:07.148000
20.45067549,30.94525247,1784,Honey Badger ,2017-08-30 16:54:07.179000
20.45096632,30.94349807,1785,Honey Badger ,2017-08-30 16:54:07.195000
20.26724503,30.83393769,1786,Honey Badger ,2017-08-30 16:54:07.210000
20.45176111,30.93822570,1787,Honey Badger ,2017-08-30 16:54:07.226001
20.45200000,30.93646541,1788,Honey Badger ,2017-08-30 16:54:07.242000
20.45124422,30.94174209,1789,Honey Badger ,2017-08-30 16:54:07.257000
20.45150916,30.93998461,1790,Honey Badger ,2017-08-30 16:54:07.273000
20.45263788,30.93117699,1791,Honey Badger ,2017-08-30 16:54:07.304001
20.45282401,30.92941189,1792,Honey Badger ,2017-08-30 16:54:07.320000
20.45222581,30.93470382,1793,Honey Badger ,2017-08-30 16:54:07.335000
20.45243845,30.93294099,1794,Honey Badger ,2017-08-30 16:54:07.351001
20.26316529,30.83450121,1795,Honey Badger ,2017-08-30 16:54:07.367000
20.25707014,30.83546752,1796,Honey Badger ,2017-08-30 16:54:07.382000
20.25909828,30.83512893,1797,Honey Badger ,2017-08-30 16:54:07.398000
20.25302589,30.83619558,1798,Honey Badger ,2017-08-30 16:54:07.429001
20.25504592,30.83582298,1799,Honey Badger ,2017-08-30 16:54:07.445000
20.21614707,31.11220085,1800,Honey Badger ,2017-08-30 16:54:07.460000
20.21805267,31.11288441,1801,Honey Badger ,2017-08-30 16:54:07.476001
20.21237490,31.11075678,1802,Honey Badger ,2017-08-30 16:54:07.492000
20.21425447,31.11149130,1803,Honey Badger ,2017-08-30 16:54:07.507000
20.20865483,31.10921676,1804,Honey Badger ,2017-08-30 16:54:07.523000
20.21050836,31.10999829,1805,Honey Badger ,2017-08-30 16:54:07.538000
20.20498664,31.10758800,1806,Honey Badger ,2017-08-30 16:54:07.570000
20.20681428,31.10841305,1807,Honey Badger ,2017-08-30 16:54:07.585000
20.20136990,31.10587693,1808,Honey Badger ,2017-08-30 16:54:07.601001
20.20317187,31.10674239,1809,Honey Badger ,2017-08-30 16:54:07.617000
20.20901248,31.02341966,1810,Honey Badger ,2017-08-30 16:54:07.632000
20.20837682,31.02510433,1811,Honey Badger ,2017-08-30 16:54:07.648000
20.40278549,30.97677073,1812,Honey Badger ,2017-08-30 16:54:07.663000
20.41554446,31.03934351,1813,Honey Badger ,2017-08-30 16:54:07.695000
19.97154257,32.09733535,1814,Honey Badger ,2017-08-30 16:54:07.710000
19.97113708,32.09561908,1815,Honey Badger ,2017-08-30 16:54:07.726000
19.97076202,32.09389781,1816,Honey Badger ,2017-08-30 16:54:07.742000
19.97041670,32.09217206,1817,Honey Badger ,2017-08-30 16:54:07.851000
19.97010050,32.09044226,1818,Honey Badger ,2017-08-30 16:54:07.882001
